,FGM_0,FGM_1,FGA_0,FGA_1,FG_PCT_0,FG_PCT_1,FG3M_0,FG3M_1,FG3A_0,FG3A_1,FG3_PCT_0,FG3_PCT_1,FTM_0,FTM_1,FTA_0,FTA_1,FT_PCT_0,FT_PCT_1,OREB_0,OREB_1,DREB_0,DREB_1,REB_0,REB_1,AST_0,AST_1,STL_0,STL_1,BLK_0,BLK_1,TO_0,TO_1,PF_0,PF_1,PTS_0,PTS_1,PLUS_MINUS_0,PLUS_MINUS_1,OFF_RATING_0,OFF_RATING_1,DEF_RATING_0,DEF_RATING_1,NET_RATING_0,NET_RATING_1,AST_PCT_0,AST_PCT_1,AST_TOV_0,AST_TOV_1,AST_RATIO_0,AST_RATIO_1,OREB_PCT_0,OREB_PCT_1,DREB_PCT_0,DREB_PCT_1,REB_PCT_0,REB_PCT_1,TM_TOV_PCT_0,TM_TOV_PCT_1,EFG_PCT_0,EFG_PCT_1,TS_PCT_0,TS_PCT_1,USG_PCT_0,USG_PCT_1,PACE_0,PACE_1,PIE_0,PIE_1,HOME_0,HOME_1,WIN_PCT_0,WIN_PCT_1,WINNER
10,36.06666666666667,36.93333333333333,83.2,87.33333333333333,0.43413333333333337,0.4241999999999999,7.2,8.466666666666667,22.333333333333332,22.266666666666666,0.3246,0.3776666666666666,18.066666666666666,16.533333333333335,23.333333333333332,21.933333333333334,0.7864,0.7441999999999999,11.066666666666666,9.466666666666667,32.53333333333333,37.733333333333334,43.6,47.2,21.466666666666665,22.133333333333333,7.333333333333333,6.6,4.666666666666667,5.8,15.133333333333333,13.266666666666667,19.6,20.066666666666666,97.4,98.86666666666666,-6.466666666666667,0.6,99.04666666666667,97.58666666666664,106.07999999999998,97.34666666666665,-7.04,0.25333333333333347,0.5922666666666666,0.6018666666666668,1.512,1.7713333333333332,16.28,16.586666666666666,0.2527333333333333,0.20259999999999997,0.7703333333333334,0.7491333333333334,0.5066,0.4864666666666667,16.324533333333335,13.756466666666666,0.47780000000000006,0.4728000000000001,0.5211999999999999,0.5114666666666667,0.19820000000000004,0.19846666666666668,98.19333333333334,100.06666666666666,0.45399999999999996,0.5093333333333333,0,1,0.3333333333333333,0.6666666666666666,1
11,36.333333333333336,37.4,84.2,84.26666666666667,0.4322666666666667,0.4444000000000001,10.0,9.0,31.0,26.2,0.3282,0.34006666666666663,21.8,17.6,29.666666666666668,22.066666666666666,0.7252666666666666,0.8084666666666668,12.133333333333333,8.133333333333333,32.13333333333333,33.266666666666666,44.266666666666666,41.4,20.533333333333335,22.0,10.2,7.133333333333334,5.6,5.266666666666667,16.266666666666666,12.866666666666667,22.333333333333332,21.666666666666668,104.46666666666667,101.4,-3.3333333333333335,-5.733333333333333,102.69333333333336,102.24666666666668,106.69999999999999,107.93333333333334,-4.02,-5.679999999999999,0.5691333333333334,0.5902000000000001,1.398666666666667,1.7979999999999998,15.213333333333335,16.986666666666665,0.26560000000000006,0.1798666666666667,0.7346666666666667,0.7735333333333334,0.49499999999999994,0.4724666666666666,16.3824,13.340399999999999,0.4919333333333334,0.49760000000000004,0.5382666666666667,0.5397333333333333,0.19906666666666667,0.19933333333333333,99.52799999999999,99.17599999999999,0.4645999999999999,0.46220000000000006,1,0,0.4666666666666667,0.26666666666666666,0
12,36.46666666666667,38.8,80.26666666666667,82.6,0.4552666666666667,0.4705333333333333,7.466666666666667,7.066666666666666,19.8,19.333333333333332,0.38126666666666664,0.3689333333333333,15.8,13.733333333333333,20.866666666666667,17.733333333333334,0.7562000000000001,0.7635333333333332,9.666666666666666,9.133333333333333,29.133333333333333,36.6,38.8,45.733333333333334,23.266666666666666,25.066666666666666,7.933333333333334,8.266666666666667,4.933333333333334,6.333333333333333,14.666666666666666,13.466666666666667,22.066666666666666,16.733333333333334,96.2,98.4,-4.666666666666667,8.866666666666667,101.56666666666665,103.28666666666666,105.42666666666668,94.04666666666667,-3.8600000000000003,9.24,0.6384,0.6443333333333334,1.676,2.0653333333333332,18.18,19.259999999999998,0.23106666666666664,0.21919999999999998,0.7122666666666666,0.8020666666666668,0.46673333333333333,0.5251333333333333,15.893066666666666,14.621533333333334,0.5018666666666667,0.5136000000000001,0.5388666666666668,0.5451333333333334,0.19920000000000002,0.19893333333333332,94.074,95.19733333333333,0.4805333333333333,0.5708666666666667,0,1,0.4666666666666667,0.8,1
13,37.666666666666664,37.46666666666667,83.93333333333334,81.66666666666667,0.4489333333333333,0.4584,9.4,7.666666666666667,23.466666666666665,22.533333333333335,0.39126666666666665,0.3413333333333333,17.266666666666666,19.533333333333335,24.066666666666666,29.133333333333333,0.7219333333333332,0.6778,10.733333333333333,10.066666666666666,33.4,31.8,44.13333333333333,41.86666666666667,21.2,22.2,9.266666666666667,7.266666666666667,4.533333333333333,5.266666666666667,15.4,12.866666666666667,18.2,22.666666666666668,102.0,102.13333333333334,7.133333333333334,0.13333333333333333,102.35999999999999,104.33999999999999,95.64,103.13333333333335,6.72,1.2133333333333327,0.5583333333333333,0.5958666666666665,1.4806666666666666,1.802,16.04,17.006666666666668,0.23879999999999998,0.22060000000000005,0.7526666666666666,0.7428000000000001,0.4966,0.47613333333333335,15.775599999999999,13.804133333333334,0.5050000000000001,0.5050666666666666,0.5399333333333334,0.5412666666666667,0.19933333333333333,0.199,99.47333333333334,98.41866666666667,0.5430666666666666,0.5119333333333332,0,1,0.7333333333333333,0.4666666666666667,0
14,39.666666666666664,35.666666666666664,85.26666666666667,79.86666666666666,0.4663333333333333,0.44646666666666673,8.0,5.8,22.533333333333335,19.8,0.3603333333333333,0.29766666666666663,18.8,18.6,24.266666666666666,25.733333333333334,0.7862666666666667,0.7239333333333332,12.333333333333334,10.4,34.46666666666667,34.6,46.8,45.0,21.266666666666666,19.0,7.8,6.8,7.333333333333333,7.933333333333334,15.8,13.466666666666667,21.533333333333335,18.133333333333333,106.13333333333334,95.73333333333333,4.866666666666666,3.3333333333333335,106.18666666666665,100.78666666666666,100.57999999999998,95.30666666666666,5.613333333333332,5.506666666666666,0.5362666666666667,0.5337999999999999,1.3820000000000003,1.4840000000000002,15.913333333333334,15.206666666666665,0.2882,0.23673333333333335,0.7612,0.7685333333333335,0.5336,0.5071333333333333,16.271466666666665,14.890533333333334,0.514,0.4825999999999999,0.5549333333333333,0.5247333333333334,0.19913333333333333,0.19859999999999997,100.3453333333333,96.01866666666666,0.5320666666666667,0.5444666666666667,0,1,0.5333333333333333,0.6,1
15,34.8,35.6,80.26666666666667,83.73333333333333,0.4332666666666667,0.4262,7.733333333333333,7.066666666666666,22.266666666666666,22.0,0.33220000000000005,0.3234666666666666,20.8,17.133333333333333,26.0,22.733333333333334,0.7938000000000002,0.7677333333333334,10.666666666666666,11.2,33.4,32.4,44.06666666666667,43.6,17.066666666666666,21.2,8.666666666666666,7.533333333333333,4.333333333333333,4.733333333333333,13.333333333333334,14.666666666666666,18.4,19.533333333333335,98.13333333333334,95.4,2.066666666666667,-7.8,102.89333333333333,97.46,100.53999999999999,105.6133333333333,2.353333333333333,-8.16,0.49260000000000004,0.5938666666666667,1.2906666666666669,1.6260000000000001,13.78,16.166666666666668,0.2521333333333333,0.24886666666666668,0.7648666666666666,0.7656666666666667,0.5131333333333333,0.49926666666666664,15.00986666666667,15.832933333333333,0.4813333333333334,0.4689333333333333,0.5348,0.5098666666666666,0.1980666666666667,0.19833333333333336,95.42666666666666,97.9,0.5142000000000001,0.4433333333333334,1,0,0.5333333333333333,0.26666666666666666,1
16,38.666666666666664,35.86666666666667,87.46666666666667,82.0,0.44340000000000007,0.43873333333333336,8.333333333333334,7.266666666666667,22.733333333333334,19.933333333333334,0.36699999999999994,0.37,15.533333333333333,17.6,20.066666666666666,23.666666666666668,0.7668,0.7461333333333333,11.733333333333333,12.133333333333333,34.4,30.733333333333334,46.13333333333333,42.86666666666667,22.666666666666668,18.066666666666666,7.533333333333333,9.733333333333333,5.4,5.6,13.666666666666666,14.533333333333333,21.933333333333334,22.266666666666666,101.2,96.6,2.933333333333333,2.466666666666667,102.49333333333334,101.34666666666666,99.44000000000001,99.90666666666667,3.046666666666667,1.46,0.5863999999999999,0.5027333333333334,1.7360000000000004,1.2973333333333334,16.993333333333336,14.280000000000003,0.2506,0.2874666666666667,0.7746666666666667,0.7645333333333332,0.5112666666666666,0.5213333333333333,14.422333333333334,15.889733333333334,0.49160000000000004,0.4834666666666666,0.5276666666666666,0.5248,0.19879999999999998,0.19879999999999998,97.58066666666667,94.81866666666669,0.5057333333333333,0.5129333333333332,0,1,0.6666666666666666,0.5333333333333333,0
17,38.666666666666664,35.666666666666664,83.33333333333333,81.2,0.46499999999999997,0.4403333333333333,7.266666666666667,5.666666666666667,19.866666666666667,17.2,0.37059999999999993,0.31206666666666666,13.866666666666667,22.133333333333333,17.933333333333334,25.866666666666667,0.763133333333333,0.8598666666666668,9.333333333333334,9.6,37.0,31.333333333333332,46.333333333333336,40.93333333333333,25.333333333333332,20.466666666666665,8.6,9.066666666666666,6.466666666666667,3.7333333333333334,13.333333333333334,13.6,16.733333333333334,23.0,98.46666666666667,99.13333333333334,9.866666666666667,0.7333333333333333,102.92666666666666,102.1,92.72,101.62666666666665,10.193333333333332,0.48666666666666697,0.6535333333333334,0.5763333333333335,2.1166666666666663,1.661333333333333,19.339999999999996,16.08,0.22079999999999997,0.2242,0.8149333333333334,0.7854666666666668,0.5299333333333334,0.49759999999999993,14.354600000000001,14.581933333333332,0.509,0.47519999999999996,0.541,0.5361999999999999,0.19906666666666667,0.1988,95.59733333333332,97.18800000000002,0.5762666666666667,0.5047333333333334,0,1,0.8,0.6,0
18,37.266666666666666,37.333333333333336,84.66666666666667,83.8,0.44279999999999997,0.4454,9.133333333333333,9.066666666666666,25.866666666666667,22.8,0.34859999999999997,0.3879333333333333,17.133333333333333,18.266666666666666,23.333333333333332,25.066666666666666,0.7424000000000001,0.7294666666666667,11.466666666666667,10.666666666666666,34.46666666666667,34.06666666666667,45.93333333333333,44.733333333333334,20.466666666666665,20.733333333333334,5.8,9.266666666666667,4.4,4.666666666666667,14.6,15.0,21.866666666666667,18.466666666666665,100.8,102.0,-1.0,8.533333333333333,102.55333333333334,102.32,104.57333333333334,93.92,-2.0200000000000005,8.393333333333333,0.5474000000000001,0.5502,1.5513333333333332,1.4753333333333336,15.626666666666667,15.733333333333336,0.26159999999999994,0.23753333333333332,0.7583333333333333,0.7587999999999998,0.5130666666666667,0.5009333333333333,15.30353333333333,15.431266666666668,0.4970666666666667,0.4994,0.5335333333333333,0.538,0.19899999999999998,0.1992,96.69733333333333,99.63999999999997,0.4759333333333334,0.5582666666666667,1,0,0.3333333333333333,0.8,0
19,38.6,39.2,88.0,85.93333333333334,0.43933333333333324,0.4580666666666666,9.266666666666667,8.8,28.333333333333332,23.266666666666666,0.3279333333333333,0.3843333333333333,15.8,17.2,20.533333333333335,23.066666666666666,0.7743333333333332,0.7297333333333333,12.6,10.866666666666667,31.866666666666667,32.86666666666667,44.46666666666667,43.733333333333334,24.133333333333333,24.4,11.266666666666667,8.133333333333333,4.466666666666667,4.0,15.533333333333333,16.2,20.733333333333334,20.066666666666666,102.26666666666667,104.4,5.466666666666667,-3.533333333333333,101.96,102.30666666666669,97.1,106.46666666666667,4.846666666666667,-4.159999999999999,0.6216,0.6251333333333334,1.5799999999999998,1.4953333333333334,17.513333333333332,17.706666666666667,0.2771333333333334,0.24386666666666665,0.7427333333333334,0.7470666666666665,0.5019333333333333,0.49726666666666663,15.884066666666667,16.637999999999998,0.4917333333333333,0.5096666666666667,0.5280666666666666,0.5445999999999999,0.1992,0.1984,100.12933333333334,101.07199999999999,0.5361333333333334,0.4798,0,1,0.6,0.4,0
20,38.6,35.13333333333333,87.0,83.93333333333334,0.4440666666666668,0.41926666666666673,5.133333333333334,7.266666666666667,16.533333333333335,22.066666666666666,0.3101333333333334,0.32626666666666676,14.733333333333333,17.066666666666666,18.933333333333334,21.0,0.7742,0.81,11.266666666666667,10.6,34.6,34.2,45.86666666666667,44.8,21.066666666666666,18.933333333333334,8.666666666666666,5.733333333333333,4.6,6.066666666666666,15.2,13.0,18.733333333333334,22.0,97.06666666666666,94.6,-4.066666666666666,-2.2,97.48000000000002,97.73999999999998,101.31999999999998,101.3666666666667,-3.8400000000000003,-3.64,0.5464666666666668,0.5409333333333334,1.4453333333333331,1.4353333333333333,15.933333333333334,14.94,0.249,0.24493333333333334,0.7934,0.7447333333333332,0.5156666666666666,0.5044666666666667,15.7084,14.672199999999998,0.47379999999999994,0.46326666666666666,0.5092666666666666,0.5085999999999999,0.19920000000000002,0.19759999999999997,99.132,95.59200000000001,0.4809333333333333,0.48840000000000006,0,1,0.3333333333333333,0.4666666666666667,1
21,36.0,40.06666666666667,82.46666666666667,87.06666666666666,0.43973333333333325,0.46106666666666674,8.466666666666667,11.266666666666667,24.266666666666666,26.8,0.35013333333333335,0.42146666666666666,19.666666666666668,16.4,25.466666666666665,21.466666666666665,0.7725333333333334,0.7650000000000001,8.6,10.2,32.86666666666667,32.46666666666667,41.46666666666667,42.666666666666664,22.466666666666665,21.266666666666666,9.2,9.0,3.6666666666666665,3.8666666666666667,16.266666666666666,16.266666666666666,20.666666666666668,21.066666666666666,100.13333333333334,107.8,-5.066666666666666,0.13333333333333333,98.63333333333334,104.37999999999998,103.06666666666666,104.89333333333335,-4.4399999999999995,-0.5133333333333332,0.6245333333333333,0.5305333333333333,1.506,1.364,16.906666666666663,15.746666666666668,0.1955333333333334,0.23393333333333333,0.7758,0.7666000000000001,0.4828,0.4955333333333333,16.321333333333328,16.42546666666667,0.49233333333333335,0.5260666666666667,0.5368666666666668,0.5591999999999999,0.19913333333333333,0.19873333333333332,101.84266666666666,102.16400000000002,0.4749333333333334,0.49586666666666673,1,0,0.4,0.4,0
22,35.666666666666664,37.6,80.6,87.73333333333333,0.4427333333333333,0.43160000000000004,7.066666666666666,8.4,19.2,26.266666666666666,0.36946666666666667,0.3188666666666667,15.6,15.6,20.333333333333332,24.066666666666666,0.7656000000000002,0.6686666666666669,9.533333333333333,13.266666666666667,29.8,32.4,39.333333333333336,45.666666666666664,22.8,18.066666666666666,8.0,8.733333333333333,4.866666666666666,3.1333333333333333,14.8,13.333333333333334,21.866666666666667,18.866666666666667,94.0,99.2,-6.8,-0.26666666666666666,98.78666666666666,100.42666666666666,105.22000000000001,101.58,-6.426666666666667,-1.133333333333333,0.6398666666666667,0.48526666666666673,1.6286666666666667,1.4486666666666668,17.819999999999997,13.826666666666664,0.22306666666666664,0.27386666666666665,0.7148666666666667,0.7755333333333334,0.4628666666666667,0.5092666666666666,16.0304,13.931599999999998,0.4865999999999999,0.4792666666666666,0.5253333333333333,0.5058,0.19906666666666667,0.19906666666666667,94.36066666666666,97.76133333333334,0.46259999999999996,0.4716000000000001,0,1,0.4,0.4666666666666667,1
23,34.733333333333334,37.733333333333334,84.53333333333333,83.2,0.4132,0.4550666666666666,7.666666666666667,9.933333333333334,24.333333333333332,27.666666666666668,0.3182,0.3599333333333333,18.466666666666665,17.066666666666666,23.8,21.0,0.7764000000000001,0.8076000000000001,10.0,9.266666666666667,34.0,32.0,44.0,41.266666666666666,18.266666666666666,25.8,7.666666666666667,8.733333333333333,4.333333333333333,5.6,13.4,14.533333333333333,20.2,18.066666666666666,95.6,102.46666666666667,-8.133333333333333,0.5333333333333333,96.28666666666668,104.31999999999998,106.10666666666665,102.95333333333335,-9.84,1.3733333333333335,0.5299999999999999,0.6793999999999999,1.3546666666666667,1.774,14.333333333333334,19.266666666666666,0.21473333333333333,0.2094666666666667,0.7416,0.7682,0.4806666666666667,0.48679999999999995,14.4462,15.212133333333334,0.4585333333333334,0.5151333333333333,0.5051333333333333,0.5556666666666666,0.19826666666666667,0.19920000000000002,98.73066666666665,98.57199999999999,0.44473333333333337,0.5072,0,1,0.2,0.4666666666666667,1
